"TIF012024" "TIF012026" "TIF012037" "TIF022021" "TIF022029" "TIF022030" "TIF022032" "TIF032022" "TIF032028" "TIF032029" "TIF032031" "TIF032032" "TIF032033" "TIF042023" "TIF052028" "TIF052034" "TIF052036" "TIF082028" "TIF092034" "TIF092035" "TIF112019" "TIF112020" "TIF112027" "TIF112029" "TIF122028" "TIF122029"
"2019-07-04" "1" "1" "1" "4" "2" "1" "1" "2" "2" "1" "2" "2" "2" "2" "2" "2" "2" "1" "2" "2" "1" "2" "2" "1" "1" "1"
"2019-07-05" "1" "1" "1" "4" "2" "1" "1" "2" "2" "1" "2" "2" "2" "2" "2" "2" "2" "1" "2" "2" "1" "2" "2" "1" "1" "1"
"2019-07-08" "1" "1" "1" "4" "2" "1" "1" "2" "2" "1" "2" "2" "2" "2" "2" "2" "1" "1" "2" "2" "1" "2" "2" "1" "1" "1"
"2019-07-09" "1" "2" "1" "4" "2" "1" "1" "2" "1" "1" "1" "2" "2" "2" "2" "2" "1" "2" "2" "2" "2" "1" "1" "1" "1" "1"
"2019-07-10" "1" "2" "1" "4" "2" "1" "1" "2" "2" "1" "2" "2" "2" "2" "2" "2" "2" "1" "2" "2" "1" "1" "2" "1" "6" "1"
"2019-07-11" "1" "2" "1" "4" "1" "1" "1" "2" "1" "1" "1" "1" "2" "2" "2" "2" "1" "2" "1" "2" "2" "1" "1" "1" "6" "1"
"2019-07-12" "1" "1" "1" "4" "2" "1" "1" "2" "2" "1" "1" "1" "2" "2" "2" "2" "1" "1" "1" "2" "1" "2" "2" "1" "2" "1"
"2019-07-15" "2" "1" "1" "4" "2" "1" "1" "2" "1" "1" "1" "1" "2" "1" "2" "2" "1" "1" "1" "2" "1" "1" "2" "1" "1" "2"
"2019-07-16" "2" "1" "1" "4" "2" "1" "1" "2" "1" "1" "1" "1" "2" "1" "2" "2" "1" "1" "1" "2" "1" "1" "2" "1" "1" "2"
"2019-07-17" "2" "1" "1" "4" "2" "1" "1" "2" "1" "1" "1" "1" "2" "2" "2" "2" "1" "1" "1" "2" "1" "1" "2" "1" "1" "2"
"2019-07-18" "2" "1" "1" "4" "2" "1" "1" "2" "1" "1" "1" "1" "2" "1" "2" "2" "1" "1" "1" "1" "1" "1" "2" "1" "1" "2"
"2019-07-19" "2" "2" "1" "4" "2" "1" "1" "2" "1" "1" "1" "1" "2" "1" "2" "2" "1" "1" "1" "1" "2" "1" "2" "1" "1" "2"
"2019-07-22" "2" "2" "1" "4" "2" "1" "1" "1" "1" "1" "1" "1" "1" "2" "2" "2" "1" "1" "1" "1" "2" "1" "2" "1" "1" "2"
"2019-07-23" "2" "2" "1" "4" "2" "1" "1" "1" "1" "1" "1" "1" "2" "2" "2" "2" "1" "1" "1" "1" "2" "1" "2" "1" "1" "2"
"2019-07-24" "2" "2" "1" "4" "2" "1" "1" "2" "1" "1" "1" "1" "2" "2" "2" "2" "1" "1" "1" "1" "1" "1" "2" "1" "1" "2"
"2019-07-25" "2" "2" "1" "4" "2" "1" "2" "2" "1" "1" "1" "2" "1" "1" "2" "2" "2" "1" "2" "2" "1" "1" "1" "1" "1" "2"
